"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,1.2927,1.2927,0,72246,0,1
1,0,1,2,200,0.85619,0.85619,0,39927,0,1
1,0,1,2,200,0.85619,0.85619,0,39927,1,1
2,0,1,4,200,0.85611,0.85611,0,71031,0,1
2,0,1,4,200,0.85611,0.85611,0,71031,1,1
1,0,0,6,200,0.85619,2.2454e-06,0,364,0,1
1,0,0,6,200,0.85619,2.2454e-06,0,364,1,1
3,0,1,8,200,0.19743,0.24937,0,50343,0,1
3,0,1,8,200,0.19743,0.24937,0,50343,1,1
2,0,0,10,200,0.85611,2.288e-06,0,110380,0,1
2,0,0,10,200,0.85611,2.288e-06,0,110380,1,1
4,0,1,12,200,0.15195,0.20622,0,51534,0,1
4,0,1,12,200,0.15195,0.20622,0,51534,1,1
0,0,0,14,200,1.2927,0,0,49168,0,1
0,0,0,14,200,1.2927,0,0,49168,1,1
5,0,1,16,200,0.13331,0.19784,0,58446,0,1
5,0,1,16,200,0.13331,0.19784,0,58446,1,1
4,0,0,18,200,0.15195,0.054268,0,54424,0,1
4,0,0,18,200,0.15195,0.054268,0,54424,1,1
3,0,0,20,200,0.19743,0.051939,0,49207,0,1
3,0,0,20,200,0.19743,0.051939,0,49207,1,1
5,0,0,22,200,0.13331,0.064527,0,61303,0,1
5,0,0,22,200,0.13331,0.064527,0,61303,1,1
