"BranchID","Cell Type","ClusterID","PercentMatchArc","Persistence","TreeID","downNodeId","isDummyArc","isImportantPair","upNodeId"
0,3,0,200,1.2899,0,2,0,1,0
0,3,0,200,1.2899,0,4,0,1,2
1,3,0,200,0.85316,0,6,1,1,2
1,3,0,200,0.85316,0,6,0,1,2
0,3,0,200,1.2899,0,8,0,1,4
2,3,0,200,0.85315,0,10,1,1,4
2,3,0,200,0.85315,0,10,0,1,4
3,3,0,200,0.17822,0,12,1,1,8
3,3,0,200,0.17822,0,12,0,1,8
0,3,0,200,1.2899,0,14,0,1,8
3,3,0,200,0.17822,0,16,0,1,12
4,3,0,100,0.027262,0,18,1,1,12
4,3,0,100,0.027262,0,18,0,1,12
5,3,0,200,0.11418,0,20,1,1,14
5,3,0,200,0.11418,0,20,0,1,14
0,3,0,200,1.2899,0,22,0,1,14
5,3,0,200,0.11418,0,24,0,1,20
6,3,0,100,0.023501,0,26,1,1,20
6,3,0,100,0.023501,0,26,0,1,20
0,3,0,200,1.2899,0,28,0,1,22
7,3,0,200,0.052762,0,30,1,1,22
7,3,0,200,0.052762,0,30,0,1,22
0,3,0,200,1.2899,0,32,0,1,28
8,3,0,200,0.099301,0,34,1,1,28
8,3,0,200,0.099301,0,34,0,1,28
0,3,0,200,1.2899,0,36,0,1,32
9,3,0,100,0.0044576,0,38,1,1,32
9,3,0,100,0.0044576,0,38,0,1,32
0,3,0,200,1.2899,0,40,0,1,36
10,3,0,100,0.0031637,0,42,1,1,36
10,3,0,100,0.0031637,0,42,0,1,36
0,3,0,200,1.2899,0,44,0,1,40
11,3,0,100,0.028464,0,46,1,1,40
11,3,0,100,0.028464,0,46,0,1,40
0,3,0,200,1.2899,0,48,0,1,44
12,3,0,100,0.026273,0,50,1,1,44
12,3,0,100,0.026273,0,50,0,1,44
