"BranchID","Cell Type","ClusterID","PercentMatchArc","Persistence","TreeID","downNodeId","isDummyArc","isImportantPair","upNodeId"
0,3,0,200,1.2958,0,2,0,1,0
0,3,0,200,1.2958,0,4,0,1,2
1,3,0,100,0.012562,0,6,1,1,2
1,3,0,100,0.012562,0,6,0,1,2
0,3,0,200,1.2958,0,8,0,1,4
2,3,0,200,0.84998,0,10,1,1,4
2,3,0,200,0.84998,0,10,0,1,4
0,3,0,200,1.2958,0,12,0,1,8
3,3,0,200,0.83341,0,14,1,1,8
3,3,0,200,0.83341,0,14,0,1,8
0,3,0,200,1.2958,0,16,0,1,12
4,3,0,100,0.017751,0,18,1,1,12
4,3,0,100,0.017751,0,18,0,1,12
5,3,0,200,0.098734,0,20,1,1,16
5,3,0,200,0.098734,0,20,0,1,16
0,3,0,200,1.2958,0,22,0,1,16
5,3,0,200,0.098734,0,24,0,1,20
6,3,0,100,0.019326,0,26,1,1,20
6,3,0,100,0.019326,0,26,0,1,20
0,3,0,200,1.2958,0,28,0,1,22
7,3,0,100,0.049205,0,30,1,1,22
7,3,0,100,0.049205,0,30,0,1,22
0,3,0,200,1.2958,0,32,0,1,28
8,3,0,100,0.014505,0,34,1,1,28
8,3,0,100,0.014505,0,34,0,1,28
