"BranchID","Cell Type","ClusterID","PercentMatchArc","Persistence","TreeID","downNodeId","isDummyArc","isImportantPair","upNodeId"
0,3,0,200,1.3012,0,2,0,1,0
0,3,0,200,1.3012,0,4,0,1,2
1,3,0,100,0.018922,0,6,1,1,2
1,3,0,100,0.018922,0,6,0,1,2
0,3,0,200,1.3012,0,8,0,1,4
2,3,0,200,0.85151,0,10,1,1,4
2,3,0,200,0.85151,0,10,0,1,4
0,3,0,200,1.3012,0,12,0,1,8
3,3,0,200,0.82682,0,14,1,1,8
3,3,0,200,0.82682,0,14,0,1,8
0,3,0,200,1.3012,0,16,0,1,12
4,3,0,100,0.026738,0,18,1,1,12
4,3,0,100,0.026738,0,18,0,1,12
5,3,0,200,0.099729,0,20,1,1,16
5,3,0,200,0.099729,0,20,0,1,16
0,3,0,200,1.3012,0,22,0,1,16
5,3,0,200,0.099729,0,24,0,1,20
6,3,0,100,0.029281,0,26,1,1,20
6,3,0,100,0.029281,0,26,0,1,20
0,3,0,200,1.3012,0,28,0,1,22
7,3,0,100,0.034269,0,30,1,1,22
7,3,0,100,0.034269,0,30,0,1,22
0,3,0,200,1.3012,0,32,0,1,28
8,3,0,100,0.021848,0,34,1,1,28
8,3,0,100,0.021848,0,34,0,1,28
