"BranchID","Cell Type","ClusterID","PercentMatchArc","Persistence","TreeID","downNodeId","isDummyArc","isImportantPair","upNodeId"
0,3,0,200,1.2946,0,2,0,1,0
0,3,0,200,1.2946,0,4,0,1,2
1,3,0,200,0.85594,0,6,1,1,2
1,3,0,200,0.85594,0,6,0,1,2
2,3,0,200,0.85526,0,8,1,1,4
2,3,0,200,0.85526,0,8,0,1,4
0,3,0,200,1.2946,0,10,0,1,4
3,3,0,100,0.022964,0,12,1,1,8
3,3,0,100,0.022964,0,12,0,1,8
2,3,0,200,0.85526,0,14,0,1,8
4,3,0,100,0.16857,0,16,1,1,10
4,3,0,100,0.16857,0,16,0,1,10
0,3,0,200,1.2946,0,18,0,1,10
3,3,0,100,0.022964,0,20,0,1,12
5,3,0,100,0.0011179,0,22,1,1,12
5,3,0,100,0.0011179,0,22,0,1,12
6,3,0,100,0.02042,0,24,1,1,14
6,3,0,100,0.02042,0,24,0,1,14
2,3,0,200,0.85526,0,26,0,1,14
4,3,0,100,0.16857,0,28,0,1,16
7,3,0,100,0.11717,0,30,1,1,16
7,3,0,100,0.11717,0,30,0,1,16
6,3,0,100,0.02042,0,32,0,1,24
8,3,0,100,0.00027455,0,34,1,1,24
8,3,0,100,0.00027455,0,34,0,1,24
4,3,0,100,0.16857,0,36,0,1,28
9,3,0,100,0.040706,0,38,1,1,28
9,3,0,100,0.040706,0,38,0,1,28
4,3,0,100,0.16857,0,40,0,1,36
10,3,0,100,0.09636,0,42,1,1,36
10,3,0,100,0.09636,0,42,0,1,36
4,3,0,100,0.16857,0,44,0,1,40
11,3,0,100,0.021901,0,46,1,1,40
11,3,0,100,0.021901,0,46,0,1,40
4,3,0,100,0.16857,0,48,0,1,44
12,3,0,100,0.029613,0,50,1,1,44
12,3,0,100,0.029613,0,50,0,1,44
